,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel
26702,,2021-03-02 20:35:50.988524+00:00,26702,Male,0.2459016393442623,0.7499999999999999,0.8955223880597014,0.2235294117647058,No
26703,,2021-03-03 20:35:50.988524+00:00,26703,Male,0.2295081967213114,0.9999999999999998,0.8636815920398009,0.1176470588235293,No
26704,,2021-03-04 20:35:50.988524+00:00,26704,Female,0.3934426229508196,0.4999999999999999,0.718407960199005,0.1647058823529411,No
26705,,2021-03-05 20:35:50.988524+00:00,26705,Female,0.0327868852459016,0.4999999999999999,0.6781094527363185,0.8588235294117647,No
26706,,2021-03-06 20:35:50.988524+00:00,26706,Female,0.4918032786885246,0.7499999999999999,0.4840796019900498,0.1294117647058823,No
26707,,2021-03-07 20:35:50.988524+00:00,26707,Male,0.6557377049180328,0.4999999999999999,0.919900497512438,0.176470588235294,No
26708,,2021-03-08 20:35:50.988524+00:00,26708,Female,0.0327868852459016,0.9999999999999998,0.0174129353233831,0.0,No
26709,,2021-03-09 20:35:50.988524+00:00,26709,Female,0.4918032786885246,0.4999999999999999,0.5164179104477613,0.0235294117647058,No
26710,,2021-03-10 20:35:50.988524+00:00,26710,Female,0.5081967213114754,0.4999999999999999,0.6149253731343283,0.8941176470588235,No
26711,,2021-03-11 20:35:50.988524+00:00,26711,Female,0.6229508196721312,0.4999999999999999,0.3079601990049752,0.176470588235294,No
26712,,2021-03-12 20:35:50.988524+00:00,26712,Male,0.1475409836065573,0.9999999999999998,0.0223880597014926,0.0,No
26713,,2021-03-13 20:35:50.988524+00:00,26713,Male,0.3442622950819672,0.4999999999999999,0.1990049751243781,0.0235294117647058,No
26714,,2021-03-14 20:35:50.988524+00:00,26714,Female,0.6721311475409837,0.7499999999999999,0.3651741293532339,0.6588235294117647,No
26715,,2021-03-15 20:35:50.988524+00:00,26715,Male,0.4918032786885246,0.9999999999999998,0.0164179104477612,0.0,No
26716,,2021-03-16 20:35:50.988524+00:00,26716,Female,0.1475409836065573,0.4999999999999999,0.0164179104477612,0.0,No
26717,,2021-03-17 20:35:50.988524+00:00,26717,Male,0.7049180327868853,0.7499999999999999,0.6601990049751243,0.0823529411764705,No
26718,,2021-03-18 20:35:50.988524+00:00,26718,Male,0.5737704918032787,0.9999999999999998,0.6666666666666666,0.2470588235294117,No
26719,,2021-03-19 20:35:50.988524+00:00,26719,Female,0.5245901639344263,0.7499999999999999,0.6268656716417911,0.3529411764705882,No
26720,,2021-03-20 20:35:50.988524+00:00,26720,Female,0.1147540983606557,0.4999999999999999,0.9676616915422884,0.8941176470588235,No
26721,,2021-03-21 20:35:50.988524+00:00,26721,Female,0.1475409836065573,0.4999999999999999,0.6044776119402985,0.5647058823529412,No
26722,,2021-03-22 20:35:50.988524+00:00,26722,Male,0.1967213114754098,0.9999999999999998,0.0253731343283581,0.0,No
26723,,2021-03-23 20:35:50.988524+00:00,26723,Male,0.2459016393442623,0.9999999999999998,0.4104477611940298,0.1999999999999999,No
26724,,2021-03-24 20:35:50.988524+00:00,26724,Female,0.0163934426229507,0.9999999999999998,0.817910447761194,0.5529411764705882,No
26725,,2021-03-25 20:35:50.988524+00:00,26725,Male,0.0491803278688524,0.7499999999999999,0.0233830845771144,0.0,No
26726,,2021-03-26 20:35:50.988524+00:00,26726,Male,0.081967213114754,0.7499999999999999,0.0203980099502487,0.0,No
26727,,2021-03-27 20:35:50.988524+00:00,26727,Male,0.2459016393442623,0.4999999999999999,0.2119402985074626,0.2235294117647058,No
26728,,2021-03-28 20:35:50.988524+00:00,26728,Male,0.6065573770491803,0.9999999999999998,0.0218905472636816,0.0,No
26729,,2021-03-29 20:35:50.988524+00:00,26729,Male,0.4590163934426229,0.4999999999999999,0.0696517412935324,0.0,No
26730,,2021-03-30 20:35:50.988524+00:00,26730,Male,0.5901639344262295,0.9999999999999998,0.7263681592039801,0.1999999999999999,No
26731,,2021-03-31 20:35:50.988524+00:00,26731,Male,0.4754098360655738,0.7499999999999999,0.5393034825870647,0.3176470588235294,No
26732,,2021-04-01 20:35:50.988524+00:00,26732,Female,0.3770491803278688,0.7499999999999999,0.0144278606965174,0.0,No
26733,,2021-04-02 20:35:50.988524+00:00,26733,Male,0.6557377049180328,0.7499999999999999,0.5656716417910447,0.8941176470588235,No
26734,,2021-04-03 20:35:50.988524+00:00,26734,Male,0.0491803278688524,0.7499999999999999,0.0671641791044776,0.0,No
26735,,2021-04-04 20:35:50.988524+00:00,26735,Female,0.4918032786885246,0.4999999999999999,0.7293532338308457,0.1999999999999999,No
26736,,2021-04-05 20:35:50.988524+00:00,26736,Male,0.5245901639344263,0.4999999999999999,0.1746268656716417,0.2941176470588235,No
26737,,2021-04-06 20:35:50.988524+00:00,26737,Female,0.0983606557377049,0.4999999999999999,0.9442786069651742,0.8941176470588235,No
26738,,2021-04-07 20:35:50.988524+00:00,26738,Male,0.5901639344262295,0.4999999999999999,0.0159203980099502,0.0,No
26739,,2021-04-08 20:35:50.988524+00:00,26739,Male,0.7213114754098361,0.4999999999999999,0.0164179104477612,0.0,No
26740,,2021-04-09 20:35:50.988524+00:00,26740,Female,0.7049180327868853,0.4999999999999999,0.0144278606965174,0.0,No
26741,,2021-04-10 20:35:50.988524+00:00,26741,Female,0.4590163934426229,0.7499999999999999,0.4064676616915423,0.2235294117647058,No
26742,,2021-04-11 20:35:50.988524+00:00,26742,Female,0.0327868852459016,0.9999999999999998,0.7253731343283583,0.6235294117647058,No
26743,,2021-04-12 20:35:50.988524+00:00,26743,Female,0.639344262295082,0.4999999999999999,0.5044776119402985,0.1176470588235293,No
26744,,2021-04-13 20:35:50.988524+00:00,26744,Female,0.0327868852459016,0.4999999999999999,0.3313432835820895,0.3176470588235294,No
26745,,2021-04-14 20:35:50.988524+00:00,26745,Male,0.7049180327868853,0.4999999999999999,0.0611940298507462,0.0,No
26746,,2021-04-15 20:35:50.988524+00:00,26746,Female,0.639344262295082,0.9999999999999998,0.781592039800995,0.2705882352941176,No
26747,,2021-04-16 20:35:50.988524+00:00,26747,Male,0.3770491803278688,0.4999999999999999,0.5154228855721392,0.2823529411764705,No
26748,,2021-04-17 20:35:50.988524+00:00,26748,Male,0.1639344262295082,0.9999999999999998,0.0124378109452736,0.0,No
26749,,2021-04-18 20:35:50.988524+00:00,26749,Male,0.2131147540983606,0.9999999999999998,0.6019900497512438,0.2823529411764705,No
26750,,2021-04-19 20:35:50.988524+00:00,26750,Female,0.4098360655737705,0.9999999999999998,0.0129353233830845,0.0,No
26751,,2021-04-20 20:35:50.988524+00:00,26751,Male,0.737704918032787,0.9999999999999998,0.8497512437810946,0.188235294117647,No
26752,,2021-04-21 20:35:50.988524+00:00,26752,Female,0.2786885245901639,0.7499999999999999,0.3626865671641791,0.0352941176470587,No
26753,,2021-04-22 20:35:50.988524+00:00,26753,Male,0.2622950819672131,0.4999999999999999,0.3572139303482587,0.1058823529411764,No
26754,,2021-04-23 20:35:50.988524+00:00,26754,Male,0.5245901639344263,0.4999999999999999,0.0174129353233831,0.0,No
26755,,2021-04-24 20:35:50.988524+00:00,26755,Male,0.0655737704918032,0.4999999999999999,0.8059701492537313,0.3176470588235294,No
26756,,2021-04-25 20:35:50.988524+00:00,26756,Male,0.3770491803278688,0.4999999999999999,0.0109452736318408,0.0,No
26757,,2021-04-26 20:35:50.988524+00:00,26757,Female,0.6557377049180328,0.7499999999999999,0.7611940298507462,0.1999999999999999,No
26758,,2021-04-27 20:35:50.988524+00:00,26758,Male,0.6065573770491803,0.7499999999999999,0.9532338308457712,0.3411764705882352,No
26759,,2021-04-28 20:35:50.988524+00:00,26759,Female,0.4426229508196721,0.4999999999999999,0.0154228855721392,0.0,No
26760,,2021-04-29 20:35:50.988524+00:00,26760,Female,0.3442622950819672,0.7499999999999999,0.6228855721393034,0.176470588235294,No
26761,,2021-04-30 20:35:50.988524+00:00,26761,Female,0.5901639344262295,0.9999999999999998,0.3621890547263681,0.0823529411764705,No
26762,,2021-05-01 20:35:50.988524+00:00,26762,Male,0.2786885245901639,0.4999999999999999,0.7308457711442786,0.1058823529411764,No
26763,,2021-05-02 20:35:50.988524+00:00,26763,Female,0.0983606557377049,0.4999999999999999,0.9985074626865672,0.4941176470588234,No
26764,,2021-05-03 20:35:50.988524+00:00,26764,Male,0.2459016393442623,0.4999999999999999,0.062686567164179,0.0,No
26765,,2021-05-04 20:35:50.988524+00:00,26765,Male,0.4262295081967213,0.7499999999999999,0.0119402985074627,0.0,No
26766,,2021-05-05 20:35:50.988524+00:00,26766,Female,0.1147540983606557,0.7499999999999999,0.9741293532338308,0.6,No
26767,,2021-05-06 20:35:50.988524+00:00,26767,Female,0.4426229508196721,0.7499999999999999,0.6203980099502487,0.3294117647058823,No
26768,,2021-05-07 20:35:50.988524+00:00,26768,Female,0.6721311475409837,0.9999999999999998,0.0203980099502487,0.0,No
26769,,2021-05-08 20:35:50.988524+00:00,26769,Female,0.1147540983606557,0.9999999999999998,0.8114427860696517,1.0,No
26770,,2021-05-09 20:35:50.988524+00:00,26770,Female,0.1311475409836065,0.4999999999999999,0.5646766169154229,0.6,No
26771,,2021-05-10 20:35:50.988524+00:00,26771,Female,0.0327868852459016,0.9999999999999998,0.0164179104477612,0.0,No
26772,,2021-05-11 20:35:50.988524+00:00,26772,Female,0.1639344262295082,0.7499999999999999,0.6572139303482587,0.6941176470588235,No
26773,,2021-05-12 20:35:50.988524+00:00,26773,Male,0.0163934426229507,0.7499999999999999,0.3562189054726368,0.3529411764705882,No
26774,,2021-05-13 20:35:50.988524+00:00,26774,Male,0.3934426229508196,0.7499999999999999,0.8621890547263682,0.6705882352941176,No
26775,,2021-05-14 20:35:50.988524+00:00,26775,Male,0.2622950819672131,0.7499999999999999,0.6447761194029851,0.188235294117647,No
26776,,2021-05-15 20:35:50.988524+00:00,26776,Female,0.2622950819672131,0.4999999999999999,0.227363184079602,0.0941176470588235,No
26777,,2021-05-16 20:35:50.988524+00:00,26777,Female,0.4590163934426229,0.4999999999999999,0.2661691542288557,0.1529411764705882,No
26778,,2021-05-17 20:35:50.988524+00:00,26778,Male,0.4754098360655738,0.7499999999999999,0.5601990049751243,0.2941176470588235,No
26779,,2021-05-18 20:35:50.988524+00:00,26779,Female,0.1475409836065573,0.7499999999999999,0.218407960199005,0.5647058823529412,No
26780,,2021-05-19 20:35:50.988524+00:00,26780,Male,0.4590163934426229,0.7499999999999999,0.5199004975124378,0.0705882352941176,No
26781,,2021-05-20 20:35:50.988524+00:00,26781,Female,0.3442622950819672,0.4999999999999999,0.0149253731343284,0.0,No
26782,,2021-05-21 20:35:50.988524+00:00,26782,Male,0.6721311475409837,0.9999999999999998,0.063681592039801,0.0,No
26783,,2021-05-22 20:35:50.988524+00:00,26783,Male,0.4754098360655738,0.4999999999999999,0.8557213930348259,0.1176470588235293,No
26784,,2021-05-23 20:35:50.988524+00:00,26784,Female,0.0,0.7499999999999999,0.5980099502487561,1.0,No
26785,,2021-05-24 20:35:50.988524+00:00,26785,Female,0.5081967213114754,0.7499999999999999,0.909950248756219,0.2705882352941176,No
26786,,2021-05-25 20:35:50.988524+00:00,26786,Female,0.2950819672131147,0.4999999999999999,0.7597014925373133,0.0352941176470587,No
26787,,2021-05-26 20:35:50.988524+00:00,26787,Male,0.1639344262295082,0.4999999999999999,0.0194029850746269,0.0,No
26788,,2021-05-27 20:35:50.988524+00:00,26788,Female,0.1475409836065573,0.4999999999999999,0.0203980099502487,0.0,No
26789,,2021-05-28 20:35:50.988524+00:00,26789,Male,0.2295081967213114,0.4999999999999999,0.2104477611940298,0.2588235294117647,No
26790,,2021-05-29 20:35:50.988524+00:00,26790,Male,0.5737704918032787,0.4999999999999999,0.5064676616915423,0.0823529411764705,No
26791,,2021-05-30 20:35:50.988524+00:00,26791,Male,0.5081967213114754,0.9999999999999998,0.3293532338308458,0.0941176470588235,No
26792,,2021-05-31 20:35:50.988524+00:00,26792,Female,0.2786885245901639,0.7499999999999999,0.8139303482587065,0.2352941176470588,No
26793,,2021-06-01 20:35:50.988524+00:00,26793,Female,0.6557377049180328,0.7499999999999999,0.7582089552238807,0.0705882352941176,No
26794,,2021-06-02 20:35:50.988524+00:00,26794,Male,0.0983606557377049,0.9999999999999998,0.2800995024875622,0.6941176470588235,No
26795,,2021-06-03 20:35:50.988524+00:00,26795,Male,0.6885245901639345,0.7499999999999999,0.853731343283582,0.0941176470588235,No
26796,,2021-06-04 20:35:50.988524+00:00,26796,Female,0.360655737704918,0.9999999999999998,0.0661691542288557,0.2470588235294117,No
26797,,2021-06-05 20:35:50.988524+00:00,26797,Male,0.2950819672131147,0.4999999999999999,0.4114427860696518,0.6823529411764705,No
26798,,2021-06-06 20:35:50.988524+00:00,26798,Male,0.639344262295082,0.4999999999999999,0.2218905472636816,0.6705882352941176,No
26799,,2021-06-07 20:35:50.988524+00:00,26799,Male,0.6721311475409837,0.4999999999999999,0.0248756218905472,0.0,No
26800,,2021-06-08 20:35:50.988524+00:00,26800,Male,0.5081967213114754,0.4999999999999999,0.9442786069651742,0.0352941176470587,No
26801,,2021-06-09 20:35:50.988524+00:00,26801,Female,0.6065573770491803,0.7499999999999999,0.3039800995024875,0.3294117647058823,No
26802,,2021-06-10 20:35:50.988524+00:00,26802,Female,0.6065573770491803,0.4999999999999999,0.4457711442786069,0.2705882352941176,No
26803,,2021-06-11 20:35:50.988524+00:00,26803,Male,0.0327868852459016,0.9999999999999998,0.8218905472636815,0.4823529411764705,No
26804,,2021-06-12 20:35:50.988524+00:00,26804,Male,0.639344262295082,0.7499999999999999,0.6199004975124378,0.0941176470588235,No
26805,,2021-06-13 20:35:50.988524+00:00,26805,Male,0.3278688524590163,0.7499999999999999,0.4592039800995025,0.6235294117647058,No
26806,,2021-06-14 20:35:50.988524+00:00,26806,Male,0.5737704918032787,0.7499999999999999,0.5666666666666667,0.3411764705882352,No
26807,,2021-06-15 20:35:50.988524+00:00,26807,Female,0.2786885245901639,0.7499999999999999,0.6631840796019901,0.2235294117647058,No
26808,,2021-06-16 20:35:50.988524+00:00,26808,Female,0.5245901639344263,0.9999999999999998,0.0104477611940299,0.0,No
26809,,2021-06-17 20:35:50.988524+00:00,26809,Female,0.5409836065573771,0.4999999999999999,0.5611940298507463,0.1529411764705882,No
26810,,2021-06-18 20:35:50.988524+00:00,26810,Male,0.2295081967213114,0.9999999999999998,0.4059701492537313,0.2470588235294117,No
26811,,2021-06-19 20:35:50.988524+00:00,26811,Male,0.2131147540983606,0.4999999999999999,0.0228855721393035,0.0,No
26812,,2021-06-20 20:35:50.988524+00:00,26812,Male,0.1967213114754098,0.4999999999999999,0.5800995024875621,0.0588235294117646,No
26813,,2021-06-21 20:35:50.988524+00:00,26813,Female,0.5409836065573771,0.7499999999999999,0.4402985074626865,0.176470588235294,No
26814,,2021-06-22 20:35:50.988524+00:00,26814,Female,0.0983606557377049,0.4999999999999999,0.7626865671641792,0.6941176470588235,No
26815,,2021-06-23 20:35:50.988524+00:00,26815,Female,0.1639344262295082,0.4999999999999999,0.0164179104477612,0.0,No
26816,,2021-06-24 20:35:50.988524+00:00,26816,Female,0.1147540983606557,0.7499999999999999,0.0218905472636816,0.0,No
26817,,2021-06-25 20:35:50.988524+00:00,26817,Male,0.0983606557377049,0.4999999999999999,0.8736318407960199,0.4823529411764705,No
26818,,2021-06-26 20:35:50.988524+00:00,26818,Male,0.639344262295082,0.4999999999999999,0.94726368159204,0.2235294117647058,No
26819,,2021-06-27 20:35:50.988524+00:00,26819,Male,0.0983606557377049,0.4999999999999999,0.7393034825870646,0.6117647058823529,No
26820,,2021-06-28 20:35:50.988524+00:00,26820,Male,0.4918032786885246,0.7499999999999999,0.4711442786069651,0.0352941176470587,No
26821,,2021-06-29 20:35:50.988524+00:00,26821,Male,0.0983606557377049,0.9999999999999998,0.3129353233830846,0.8588235294117647,No
26822,,2021-06-30 20:35:50.988524+00:00,26822,Male,0.6557377049180328,0.7499999999999999,0.118905472636816,0.188235294117647,No
26823,,2021-07-01 20:35:50.988524+00:00,26823,Female,0.4262295081967213,0.7499999999999999,0.3791044776119403,0.0470588235294117,No
26824,,2021-07-02 20:35:50.988524+00:00,26824,Female,0.3278688524590163,0.4999999999999999,0.8885572139303481,0.1411764705882352,No
26825,,2021-07-03 20:35:50.988524+00:00,26825,Female,0.4754098360655738,0.7499999999999999,0.0159203980099502,0.0,No
26826,,2021-07-04 20:35:50.988524+00:00,26826,Female,0.1147540983606557,0.4999999999999999,0.772636815920398,0.6941176470588235,No
26827,,2021-07-05 20:35:50.988524+00:00,26827,Female,0.5901639344262295,0.9999999999999998,0.0557213930348258,0.0,No
26828,,2021-07-06 20:35:50.988524+00:00,26828,Male,0.0163934426229507,0.4999999999999999,0.6527363184079601,0.4823529411764705,No
26829,,2021-07-07 20:35:50.988524+00:00,26829,Male,0.081967213114754,0.4999999999999999,0.5756218905472636,0.6117647058823529,No
26830,,2021-07-08 20:35:50.988524+00:00,26830,Female,0.6885245901639345,0.4999999999999999,0.5601990049751243,0.3529411764705882,No
26831,,2021-07-09 20:35:50.988524+00:00,26831,Female,0.5573770491803279,0.7499999999999999,0.2084577114427861,0.2235294117647058,No
26832,,2021-07-10 20:35:50.988524+00:00,26832,Female,0.4262295081967213,0.7499999999999999,0.6099502487562188,0.0705882352941176,No
26833,,2021-07-11 20:35:50.988524+00:00,26833,Female,0.4754098360655738,0.9999999999999998,0.0134328358208956,0.0,No
26834,,2021-07-12 20:35:50.988524+00:00,26834,Male,0.3442622950819672,0.7499999999999999,0.0129353233830845,0.0,No
26835,,2021-07-13 20:35:50.988524+00:00,26835,Male,0.4590163934426229,0.4999999999999999,0.2079601990049751,0.2117647058823529,No
26836,,2021-07-14 20:35:50.988524+00:00,26836,Female,0.4262295081967213,0.4999999999999999,0.0184079601990049,0.0,No
26837,,2021-07-15 20:35:50.988524+00:00,26837,Female,0.2622950819672131,0.4999999999999999,0.8129353233830845,0.6235294117647058,No
26838,,2021-07-16 20:35:50.988524+00:00,26838,Female,0.1311475409836065,0.4999999999999999,0.4134328358208955,0.3529411764705882,No
26839,,2021-07-17 20:35:50.988524+00:00,26839,Female,0.2295081967213114,0.4999999999999999,0.3134328358208955,0.0941176470588235,No
26840,,2021-07-18 20:35:50.988524+00:00,26840,Male,0.1311475409836065,0.4999999999999999,0.8980099502487562,0.8352941176470587,No
26841,,2021-07-19 20:35:50.988524+00:00,26841,Male,0.4590163934426229,0.9999999999999998,0.4169154228855721,0.176470588235294,No
26842,,2021-07-20 20:35:50.988524+00:00,26842,Male,0.737704918032787,0.7499999999999999,0.0079601990049751,0.0,No
26843,,2021-07-21 20:35:50.988524+00:00,26843,Female,0.1311475409836065,0.9999999999999998,0.2616915422885572,0.9647058823529412,No
26844,,2021-07-22 20:35:50.988524+00:00,26844,Male,0.6557377049180328,0.9999999999999998,0.8477611940298508,0.1529411764705882,No
26845,,2021-07-23 20:35:50.988524+00:00,26845,Male,0.4590163934426229,0.4999999999999999,0.6208955223880598,0.6235294117647058,No
26846,,2021-07-24 20:35:50.988524+00:00,26846,Female,0.1967213114754098,0.4999999999999999,0.3875621890547264,0.6117647058823529,No
26847,,2021-07-25 20:35:50.988524+00:00,26847,Female,0.4754098360655738,0.7499999999999999,0.9203980099502488,0.0588235294117646,No
26848,,2021-07-26 20:35:50.988524+00:00,26848,Female,0.2295081967213114,0.9999999999999998,0.5781094527363184,0.0941176470588235,No
26849,,2021-07-27 20:35:50.988524+00:00,26849,Male,0.081967213114754,0.7499999999999999,0.0064676616915422,0.0,No
26850,,2021-07-28 20:35:50.988524+00:00,26850,Female,0.2295081967213114,0.9999999999999998,0.6582089552238807,0.3058823529411764,No
26851,,2021-07-29 20:35:50.988524+00:00,26851,Male,0.1311475409836065,0.9999999999999998,0.0611940298507462,0.0,No
26852,,2021-07-30 20:35:50.988524+00:00,26852,Male,0.5901639344262295,0.7499999999999999,0.017910447761194,0.0,No
26853,,2021-07-31 20:35:50.988524+00:00,26853,Female,0.6229508196721312,0.7499999999999999,0.3706467661691542,0.1176470588235293,No
26854,,2021-08-01 20:35:50.988524+00:00,26854,Male,0.4918032786885246,0.4999999999999999,0.8154228855721393,0.176470588235294,No
26855,,2021-08-02 20:35:50.988524+00:00,26855,Female,0.180327868852459,0.4999999999999999,0.0114427860696517,0.0,No
26856,,2021-08-03 20:35:50.988524+00:00,26856,Male,0.6065573770491803,0.9999999999999998,0.0213930348258706,0.0,No
26857,,2021-08-04 20:35:50.988524+00:00,26857,Female,0.6721311475409837,0.4999999999999999,0.7611940298507462,0.1647058823529411,No
26858,,2021-08-05 20:35:50.988524+00:00,26858,Male,0.360655737704918,0.4999999999999999,0.2597014925373134,0.1999999999999999,No
26859,,2021-08-06 20:35:50.988524+00:00,26859,Female,0.0491803278688524,0.4999999999999999,0.5601990049751243,0.5529411764705882,No
26860,,2021-08-07 20:35:50.988524+00:00,26860,Male,0.5901639344262295,0.7499999999999999,0.5507462686567164,0.3294117647058823,No
26861,,2021-08-08 20:35:50.988524+00:00,26861,Male,0.5245901639344263,0.9999999999999998,0.3169154228855722,0.1529411764705882,No
26862,,2021-08-09 20:35:50.988524+00:00,26862,Female,0.1311475409836065,0.9999999999999998,0.0159203980099502,0.0,No
26863,,2021-08-10 20:35:50.988524+00:00,26863,Male,0.0655737704918032,0.7499999999999999,0.0606965174129353,0.5647058823529412,No
26864,,2021-08-11 20:35:50.988524+00:00,26864,Female,0.4918032786885246,0.7499999999999999,0.0129353233830845,0.0,No
26865,,2021-08-12 20:35:50.988524+00:00,26865,Female,0.4426229508196721,0.9999999999999998,0.0676616915422885,0.0,No
26866,,2021-08-13 20:35:50.988524+00:00,26866,Male,0.3114754098360656,0.7499999999999999,0.8507462686567164,0.2588235294117647,No
26867,,2021-08-14 20:35:50.988524+00:00,26867,Male,0.2622950819672131,0.4999999999999999,0.3830845771144279,0.2941176470588235,No
26868,,2021-08-15 20:35:50.988524+00:00,26868,Male,0.0,0.9999999999999998,0.0253731343283581,0.0,No
26869,,2021-08-16 20:35:50.988524+00:00,26869,Female,0.0163934426229507,0.4999999999999999,0.0616915422885572,0.0,No
26870,,2021-08-17 20:35:50.988524+00:00,26870,Female,0.1311475409836065,0.4999999999999999,0.4119402985074626,0.3058823529411764,No
26871,,2021-08-18 20:35:50.988524+00:00,26871,Female,0.1475409836065573,0.4999999999999999,0.6472636815920397,0.8117647058823528,No
26872,,2021-08-19 20:35:50.988524+00:00,26872,Female,0.4590163934426229,0.4999999999999999,0.6099502487562188,0.188235294117647,No
26873,,2021-08-20 20:35:50.988524+00:00,26873,Male,0.081967213114754,0.4999999999999999,0.0616915422885572,0.0,No
26874,,2021-08-21 20:35:50.988524+00:00,26874,Female,0.3770491803278688,0.4999999999999999,0.0094527363184079,0.0,No
26875,,2021-08-22 20:35:50.988524+00:00,26875,Female,0.2295081967213114,0.4999999999999999,0.1149253731343283,0.2235294117647058,No
26876,,2021-08-23 20:35:50.988524+00:00,26876,Female,0.360655737704918,0.7499999999999999,0.2711442786069652,0.3411764705882352,No
26877,,2021-08-24 20:35:50.988524+00:00,26877,Male,0.6885245901639345,0.7499999999999999,0.1174129353233831,0.0705882352941176,No
26878,,2021-08-25 20:35:50.988524+00:00,26878,Male,0.2131147540983606,0.4999999999999999,0.4716417910447761,0.188235294117647,No
26879,,2021-08-26 20:35:50.988524+00:00,26879,Female,0.6065573770491803,0.7499999999999999,0.5552238805970149,0.0352941176470587,No
26880,,2021-08-27 20:35:50.988524+00:00,26880,Female,0.4098360655737705,0.4999999999999999,0.0144278606965174,0.0,No
26881,,2021-08-28 20:35:50.988524+00:00,26881,Male,0.6721311475409837,0.9999999999999998,0.3109452736318407,0.2588235294117647,No
26882,,2021-08-29 20:35:50.988524+00:00,26882,Female,0.0,0.4999999999999999,0.2557213930348259,0.6941176470588235,No
26883,,2021-08-30 20:35:50.988524+00:00,26883,Female,0.360655737704918,0.7499999999999999,0.9243781094527364,0.2470588235294117,No
26884,,2021-08-31 20:35:50.988524+00:00,26884,Male,0.2295081967213114,0.4999999999999999,0.0233830845771144,0.0,No
26885,,2021-09-01 20:35:50.988524+00:00,26885,Female,0.3934426229508196,0.9999999999999998,0.0139303482587064,0.0,No
26886,,2021-09-02 20:35:50.988524+00:00,26886,Male,0.1475409836065573,0.4999999999999999,0.9706467661691542,0.4823529411764705,No
26887,,2021-09-03 20:35:50.988524+00:00,26887,Female,0.6721311475409837,0.7499999999999999,0.700497512437811,0.2588235294117647,No
26888,,2021-09-04 20:35:50.988524+00:00,26888,Female,0.0983606557377049,0.7499999999999999,0.0184079601990049,0.0,No
26889,,2021-09-05 20:35:50.988524+00:00,26889,Female,0.2131147540983606,0.9999999999999998,0.4651741293532338,0.3176470588235294,No
26890,,2021-09-06 20:35:50.988524+00:00,26890,Female,0.6557377049180328,0.7499999999999999,0.1711442786069652,0.1999999999999999,No
26891,,2021-09-07 20:35:50.988524+00:00,26891,Female,0.5573770491803279,0.4999999999999999,0.0144278606965174,0.0,No
26892,,2021-09-08 20:35:50.988524+00:00,26892,Female,0.5573770491803279,0.9999999999999998,0.0159203980099502,0.0,No
26893,,2021-09-09 20:35:50.988524+00:00,26893,Female,0.5245901639344263,0.7499999999999999,0.6328358208955224,0.3529411764705882,No
26894,,2021-09-10 20:35:50.988524+00:00,26894,Male,0.2786885245901639,0.4999999999999999,0.9059701492537312,0.6705882352941176,No
26895,,2021-09-11 20:35:50.988524+00:00,26895,Male,0.3442622950819672,0.9999999999999998,0.0711442786069651,0.0,No
26896,,2021-09-12 20:35:50.988524+00:00,26896,Male,0.4754098360655738,0.7499999999999999,0.5129353233830846,0.2352941176470588,No
26897,,2021-09-13 20:35:50.988524+00:00,26897,Male,0.737704918032787,0.9999999999999998,0.0174129353233831,0.0,No
26898,,2021-09-14 20:35:50.988524+00:00,26898,Female,0.0,0.7499999999999999,0.9119402985074628,0.8588235294117647,No
26899,,2021-09-15 20:35:50.988524+00:00,26899,Female,0.0,0.4999999999999999,0.3189054726368159,0.6235294117647058,No
26900,,2021-09-16 20:35:50.988524+00:00,26900,Male,0.2295081967213114,0.4999999999999999,0.8283582089552238,0.188235294117647,No
26901,,2021-09-17 20:35:50.988524+00:00,26901,Female,0.5409836065573771,0.9999999999999998,0.7054726368159204,0.0705882352941176,No
26902,,2021-09-18 20:35:50.988524+00:00,26902,Female,0.3934426229508196,0.7499999999999999,0.0114427860696517,0.0,No
26903,,2021-09-19 20:35:50.988524+00:00,26903,Male,0.4262295081967213,0.4999999999999999,0.6024875621890546,0.2823529411764705,No
26904,,2021-09-20 20:35:50.988524+00:00,26904,Female,0.0983606557377049,0.7499999999999999,0.0104477611940299,0.0,No
26905,,2021-09-21 20:35:50.988524+00:00,26905,Male,0.2131147540983606,0.7499999999999999,0.781592039800995,0.2705882352941176,No
26906,,2021-09-22 20:35:50.988524+00:00,26906,Male,0.1311475409836065,0.4999999999999999,0.0238805970149253,0.0,No
26907,,2021-09-23 20:35:50.988524+00:00,26907,Male,0.2295081967213114,0.9999999999999998,0.0154228855721392,0.0,No
26908,,2021-09-24 20:35:50.988524+00:00,26908,Male,0.5573770491803279,0.4999999999999999,0.8592039800995024,0.0352941176470587,No
26909,,2021-09-25 20:35:50.988524+00:00,26909,Female,0.7213114754098361,0.9999999999999998,0.6149253731343283,0.0705882352941176,No
26910,,2021-09-26 20:35:50.988524+00:00,26910,Female,0.3934426229508196,0.4999999999999999,0.2676616915422886,0.1176470588235293,No
26911,,2021-09-27 20:35:50.988524+00:00,26911,Male,0.3934426229508196,0.9999999999999998,0.546268656716418,0.2823529411764705,No
26912,,2021-09-28 20:35:50.988524+00:00,26912,Male,0.1967213114754098,0.4999999999999999,0.8666666666666666,0.2823529411764705,No
