,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel,avgmonthlylongdistancecharges,customerid,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
18865,,,19230,Male,0.3934426229508196,0.4999999999999999,0.9557213930348258,0.1529411764705882,No,0.3188637727545509,0266-GMEAO,1.0,True,0.7588529370920707
18866,,,19231,Male,0.2786885245901639,0.7499999999999999,0.9049751243781096,0.1999999999999999,No,0.2628525705141028,5574-NXZIU,0.8732394366197183,True,0.7039994445215942
18867,,,19232,Female,0.3278688524590163,0.4999999999999999,0.2666666666666666,0.2235294117647058,No,0.0,0019-GFNTW,0.7746478873239435,False,0.1673378697403137
18868,,,19233,Female,0.0491803278688524,0.7499999999999999,0.3258706467661691,0.6117647058823529,No,0.8007601520304061,4256-ZWTZI,0.0563380281690141,False,0.4865990834606306
18869,,,19234,Female,0.2295081967213114,0.7499999999999999,0.9174129353233832,0.2117647058823529,No,0.9247849569913982,8309-PPCED,1.0,True,0.942438550201361
18870,,,19235,Male,0.3934426229508196,0.7499999999999999,0.4159203980099502,0.2235294117647058,No,0.1306261252250449,5196-WPYOW,0.9295774647887324,False,0.3168309956950423
18871,,,19236,Male,0.4262295081967213,0.4999999999999999,0.2626865671641791,0.8823529411764705,No,0.6155231046209242,4608-LCIMN,0.0985915492957746,False,0.3782113595333981
18872,,,19237,Male,0.4918032786885246,0.4999999999999999,0.7462686567164178,0.1176470588235293,No,0.2260452090418083,1485-YDHMM,0.7183098591549295,False,0.5804749340369393
18873,,,19238,Female,0.1639344262295082,0.7499999999999999,0.0199004975124378,0.0,No,0.7089417883576714,4054-CUMIA,0.2394366197183098,False,0.2412164977086515
18874,,,19239,Female,0.3442622950819672,0.7499999999999999,0.0716417910447761,0.0,No,0.8475695139027806,0603-TPMIB,0.8169014084507041,False,0.3254409109845854
18875,,,19240,Female,0.6721311475409837,0.4999999999999999,0.0233830845771144,0.0,No,0.9415883176635328,2525-GVKQU,0.8309859154929576,False,0.3243993889737536
18876,,,19241,Male,0.5901639344262295,0.9999999999999998,0.7547263681592039,0.0705882352941176,No,0.1474294858971794,8161-QYMTT,0.0845070422535211,True,0.5590890154145257
18877,,,19242,Male,0.6557377049180328,0.7499999999999999,0.1646766169154229,0.2235294117647058,No,0.0,9581-GVBXT,0.8169014084507041,False,0.0961671990001387
18878,,,19243,Male,0.2295081967213114,0.7499999999999999,0.4228855721393035,0.1529411764705882,No,0.0,5862-BRIXZ,0.6338028169014084,False,0.2763505068740453
18879,,,19244,Male,0.3278688524590163,0.9999999999999998,0.3293532338308458,0.0823529411764705,No,0.3432686537307461,5404-GGUKR,0.0563380281690141,False,0.3302319122344119
18880,,,19245,Female,0.5573770491803279,0.7499999999999999,0.6621890547263681,0.2823529411764705,No,0.185637127425485,2126-GSEGL,0.9718309859154928,True,0.5077766976808777
18881,,,19246,Female,0.737704918032787,0.4999999999999999,0.3174129353233831,0.2588235294117647,No,0.3684736947389478,0440-QEXBZ,0.6056338028169014,False,0.3306485210387445
18882,,,19247,Female,0.4262295081967213,0.7499999999999999,0.7597014925373133,0.1529411764705882,No,0.0254050810162032,2434-EEVDB,0.8873239436619718,True,0.5202055270101374
18883,,,19248,Female,0.0983606557377049,0.4999999999999999,0.4129353233830846,0.6941176470588235,No,0.0,6762-QVYJO,0.8028169014084507,False,0.269407026801833
18884,,,19249,Female,0.1147540983606557,0.9999999999999998,0.790547263681592,0.6823529411764705,No,0.5719143828765754,8152-VETUR,1.0,True,0.7314261908068325
18885,,,19250,Male,0.5245901639344263,0.4999999999999999,0.2781094527363185,0.0823529411764705,No,0.0,4676-WLUHT,0.7464788732394365,False,0.1753228718233579
18886,,,19251,Female,0.3770491803278688,0.4999999999999999,0.0661691542288557,0.0,No,0.3642728545709142,7980-MHFLQ,1.0,False,0.1538675184002221
18887,,,19252,Male,0.1639344262295082,0.4999999999999999,0.4487562189054727,0.6941176470588235,No,0.7219443888777757,0757-WCUUZ,0.7464788732394365,False,0.544993750867935
18888,,,19253,Female,0.0,0.4999999999999999,0.3169154228855722,0.6941176470588235,No,0.7245449089817964,1629-DQQVB,0.1830985915492958,False,0.453895292320511
18889,,,19254,Female,0.7213114754098361,0.4999999999999999,0.3174129353233831,0.2823529411764705,No,0.7667533506701341,0374-AACSZ,0.0,False,0.4688932092764892
18890,,,19255,Male,0.0491803278688524,0.4999999999999999,0.4616915422885573,0.6941176470588235,No,0.9665933186637328,4872-VXRIL,0.7746478873239435,False,0.638939036244966
18891,,,19256,Female,0.3114754098360656,0.7499999999999999,0.6104477611940298,0.1647058823529411,No,0.9591918383676736,9140-CZQZZ,0.943661971830986,True,0.7401749756978198
18892,,,19257,Female,0.639344262295082,0.4999999999999999,0.0124378109452736,0.0,No,0.8211642328465693,3423-HHXAO,0.1830985915492958,False,0.2749618108596028
18893,,,19258,Male,0.3114754098360656,0.4999999999999999,0.808955223880597,0.3294117647058823,No,0.7751550310062012,9938-TKDGL,0.943661971830986,True,0.8148173864741008
18894,,,19259,Female,0.2459016393442623,0.4999999999999999,0.2054726368159204,0.3529411764705882,No,0.0,6537-QLGEX,0.2112676056338028,False,0.1246354672962088
18895,,,19260,Male,0.2950819672131147,0.4999999999999999,0.2791044776119403,0.2823529411764705,No,0.0,3160-TYXLT,0.732394366197183,False,0.176017219830579
18896,,,19261,Male,0.639344262295082,0.4999999999999999,0.8069651741293531,0.1529411764705882,No,0.9601920384076814,1325-USMEC,0.9718309859154928,True,0.877655881127621
18897,,,19262,Female,0.0655737704918032,0.4999999999999999,0.5960199004975125,0.4941176470588234,No,0.760752150430086,5606-AMZBO,0.1267605633802817,False,0.6612276072767672
18898,,,19263,Female,0.7049180327868853,0.4999999999999999,0.0781094527363184,0.0,No,0.1070214042808561,6199-IPCAO,0.3943661971830985,False,0.072906540758228
18899,,,19264,Female,0.0655737704918032,0.7499999999999999,0.2199004975124378,0.4941176470588234,No,0.0,5640-CAXOA,0.4084507042253521,False,0.1347035134009165
18900,,,19265,Female,0.0327868852459016,0.7499999999999999,0.6064676616915423,0.6941176470588235,No,0.4482896579315863,2235-EZAIK,1.0,True,0.5600611026246355
18901,,,19266,Female,0.1311475409836065,0.9999999999999998,0.0263681592039801,0.0,No,0.2478495699139828,3847-BAERP,0.1267605633802817,False,0.0856825440910984
18902,,,19267,Female,0.3278688524590163,0.4999999999999999,0.3149253731343283,0.6235294117647058,No,0.1800360072014403,1453-RZFON,0.0,False,0.2635050687404526
18903,,,19268,Female,0.4098360655737705,0.9999999999999998,0.5039800995024877,0.1294117647058823,No,0.4550910182036407,8263-OKETD,0.2676056338028169,False,0.4909040411054021
18904,,,19269,Female,0.3770491803278688,0.7499999999999999,0.0199004975124378,0.0,No,0.5637127425485097,0670-KDOMA,0.0,False,0.190806832384391
18905,,,19270,Female,0.081967213114754,0.4999999999999999,0.5746268656716418,0.4941176470588234,No,0.1402280456091217,2476-YGEFM,0.3943661971830985,False,0.4309123732814887
18906,,,19271,Male,0.2459016393442623,0.7499999999999999,0.554726368159204,0.2941176470588235,No,0.4740948189637927,8687-BAFGU,0.0,False,0.5329120955422859
18907,,,19272,Male,0.6885245901639345,0.7499999999999999,0.6373134328358209,0.188235294117647,No,0.8995799159831965,0641-EVBOJ,0.028169014084507,False,0.7382308012776003
18908,,,19273,Female,0.4754098360655738,0.7499999999999999,0.7079601990049752,0.2470588235294117,No,0.6105221044208842,0829-XXPLX,0.2676056338028169,True,0.6871962227468407
18909,,,19274,Male,0.1967213114754098,0.9999999999999998,0.8049751243781095,0.2823529411764705,No,0.4482896579315863,9974-JFBHQ,0.8873239436619718,True,0.6985835300652687
18910,,,19275,Female,0.0491803278688524,0.4999999999999999,0.1114427860696518,0.6117647058823529,No,0.0,6624-JDRDS,0.0704225352112676,False,0.0590195806138035
18911,,,19276,Male,0.5901639344262295,0.7499999999999999,0.0154228855721392,0.0,No,0.0374074814962993,0608-JDVEC,0.6901408450704225,False,0.0049993056519926
18912,,,19277,Male,0.6721311475409837,0.4999999999999999,0.4069651741293532,0.0588235294117646,No,0.4022804560912182,9780-FKVVF,0.0704225352112676,False,0.4048743230106929
18913,,,19278,Male,0.3770491803278688,0.9999999999999998,0.263681592039801,0.1999999999999999,No,0.5741148229645929,1919-RTPQD,0.0845070422535211,False,0.3645327037911401
18914,,,19279,Male,0.0491803278688524,0.4999999999999999,0.7218905472636816,0.6941176470588235,No,0.4740948189637927,5214-NLTIT,1.0,False,0.6495625607554507
18915,,,19280,Male,0.081967213114754,0.9999999999999998,0.3114427860696517,0.6235294117647058,No,0.0476095219043808,3345-PBBFH,0.0985915492957746,False,0.2151090126371337
18916,,,19281,Female,0.2622950819672131,0.4999999999999999,0.8800995024875622,0.188235294117647,No,0.8071614322864573,5055-BRMNE,0.9295774647887324,True,0.8755728371059577
18917,,,19282,Female,0.0491803278688524,0.7499999999999999,0.7582089552238807,0.5647058823529412,No,0.454890978195639,2190-PHBHR,1.0,False,0.6682405221497014
18918,,,19283,Male,0.0983606557377049,0.9999999999999998,0.0119402985074627,0.0,No,0.1172234446889378,2650-GYRYL,0.4507042253521127,False,0.0302735731148451
18919,,,19284,Male,0.360655737704918,0.4999999999999999,0.4945273631840796,0.176470588235294,No,0.4986997399479896,5208-FVQKB,0.9718309859154928,False,0.499444521594223
18920,,,19285,Female,0.0491803278688524,0.9999999999999998,0.4676616915422885,1.0,No,0.0348069613922784,7184-LRUUR,0.295774647887324,True,0.3196778225246492
18921,,,19286,Female,0.5737704918032787,0.4999999999999999,0.8079601990049752,0.1411764705882352,No,0.7885577115423086,6627-CFOSN,0.8169014084507041,False,0.8187751701152619
18922,,,19287,Male,0.2950819672131147,0.9999999999999998,0.0208955223880597,0.0,No,0.2544508901780355,3982-JGSFD,0.4929577464788732,False,0.0841549784752118
18923,,,19288,Female,0.6721311475409837,0.7499999999999999,0.0169154228855722,0.0,No,0.2908581716343268,1574-DYCWE,0.704225352112676,False,0.094014720177753
18924,,,19289,Male,0.5409836065573771,0.7499999999999999,0.5885572139303483,0.1529411764705882,No,0.9511902380476096,7247-XOZPB,0.732394366197183,True,0.7221219275100681
18925,,,19290,Female,0.5081967213114754,0.9999999999999998,0.0144278606965174,0.0,No,0.1462292458491698,2466-FCCPT,0.2676056338028169,False,0.0420774892376058
18926,,,19291,Male,0.4426229508196721,0.4999999999999999,0.81044776119403,0.0705882352941176,No,0.5363072614522905,6211-WWLTF,0.8732394366197183,True,0.7329537564227191
18927,,,19292,Female,0.5081967213114754,0.4999999999999999,0.5626865671641791,0.176470588235294,No,0.3714742948589717,4826-TZEVA,0.5492957746478873,False,0.502846826829607
18928,,,19293,Male,0.5573770491803279,0.4999999999999999,0.0089552238805969,0.0,No,0.1548309661932386,6016-NXBNJ,0.4788732394366197,False,0.0412442716289404
18929,,,19294,Male,0.5737704918032787,0.4999999999999999,0.6039800995024875,0.8823529411764705,No,0.483496699339868,9138-EFSMO,0.352112676056338,False,0.5705457575336759
18930,,,19295,Male,0.0163934426229507,0.7499999999999999,0.4437810945273632,0.6941176470588235,No,0.9563912782556512,4632-XJMEX,0.732394366197183,False,0.6228995972781559
18931,,,19296,Male,0.4754098360655738,0.4999999999999999,0.6751243781094527,0.2352941176470588,No,0.152630526105221,2716-GFZOR,0.5915492957746479,False,0.5053464796556033
18932,,,19297,Male,0.4754098360655738,0.4999999999999999,0.0129353233830845,0.0,No,0.7309461892378475,3724-UCSHY,0.0704225352112676,False,0.2439938897375364
18933,,,19298,Male,0.4754098360655738,0.4999999999999999,0.0651741293532338,0.0,No,0.4494898979795959,8626-XHBIE,0.7746478873239435,False,0.1827523955006249
18934,,,19299,Male,0.7213114754098361,0.4999999999999999,0.6547263681592039,0.3058823529411764,No,0.1130226045209041,3192-LNKRK,0.4647887323943662,True,0.4773642549645883
18935,,,19300,Female,0.2295081967213114,0.4999999999999999,0.1791044776119403,0.2705882352941176,No,0.0,4439-YRNVD,0.1267605633802817,False,0.1062352451048465
18936,,,19301,Male,0.7049180327868853,0.4999999999999999,0.799502487562189,0.3294117647058823,No,0.2198439687937587,2208-UGTGR,0.7746478873239435,True,0.6154700736008887
18937,,,19302,Female,0.5737704918032787,0.9999999999999998,0.8497512437810946,0.2941176470588235,No,0.6733346669333866,3005-TYFRD,0.7605633802816901,True,0.8079433412026108
18938,,,19303,Female,0.0655737704918032,0.4999999999999999,0.7427860696517414,0.6941176470588235,No,0.8109621924384878,8670-MEFCP,0.4929577464788732,True,0.7810720733231495
18939,,,19304,Male,0.1147540983606557,0.9999999999999998,0.0164179104477612,0.0,No,0.8641728345669135,3079-BCHLN,0.647887323943662,False,0.2926676850437439
18940,,,19305,Female,0.3934426229508196,0.4999999999999999,0.0184079601990049,0.0,No,0.4930986197239447,7777-UNYHB,0.1549295774647887,False,0.1652548257186502
18941,,,19306,Female,0.1475409836065573,0.4999999999999999,0.4203980099502488,0.8588235294117647,No,0.7199439887977596,2969-VAPYH,0.9295774647887324,False,0.5245104846549091
18942,,,19307,Male,0.6721311475409837,0.4999999999999999,0.8517412935323383,0.0352941176470587,No,0.3178635727145429,7181-OQCUT,0.2816901408450704,True,0.6859463963338425
18943,,,19308,Female,0.2786885245901639,0.4999999999999999,0.4930348258706467,0.3529411764705882,No,0.5691138227645529,8474-UMLNT,0.1690140845070423,False,0.5228440494375781
18944,,,19309,Female,0.4426229508196721,0.9999999999999998,0.0109452736318408,0.0,No,0.0552110422084417,9142-XMYJH,0.3943661971830985,False,0.0080544368837661
18945,,,19310,Male,0.4262295081967213,0.7499999999999999,0.5761194029850747,0.1529411764705882,No,0.4316863372674534,2649-HWLYB,0.9014084507042252,False,0.5331203999444522
18946,,,19311,Male,0.4098360655737705,0.9999999999999998,0.0203980099502487,0.0,No,0.4332866573314662,5214-CHIWJ,0.3661971830985915,False,0.1458825163171781
18947,,,19312,Male,0.1967213114754098,0.9999999999999998,0.0149253731343284,0.0,No,0.2044408881776355,2465-BLLEU,0.0,False,0.0626301902513539
18948,,,19313,Male,0.4098360655737705,0.9999999999999998,0.2681592039800995,0.2588235294117647,No,0.8119623924784958,1685-VAYJF,0.1408450704225352,False,0.4502152478822386
18949,,,19314,Male,0.737704918032787,0.9999999999999998,0.0691542288557214,0.0,No,0.409881976395279,8874-EJNSR,0.5352112676056338,False,0.1717816969865296
18950,,,19315,Male,0.081967213114754,0.4999999999999999,0.5646766169154229,0.8941176470588235,No,0.9923984796959392,5049-MUBWG,0.352112676056338,True,0.7197611442855159
18951,,,19316,Female,0.4098360655737705,0.4999999999999999,0.4721393034825871,0.2705882352941176,No,0.0,0769-MURVM,1.0,False,0.3107207332314956
18952,,,19317,Male,0.5081967213114754,0.4999999999999999,0.4855721393034826,0.2117647058823529,No,0.7899579915983197,9253-VIFJQ,0.9014084507042252,False,0.5942924593806416
18953,,,19318,Male,0.1967213114754098,0.7499999999999999,0.9218905472636816,0.1294117647058823,No,0.9065813162632528,7030-FZTFM,1.0,True,0.9392445493681432
18954,,,19319,Male,0.2950819672131147,0.4999999999999999,0.6935323383084577,0.1411764705882352,No,0.8675735147029406,9741-YLNTD,0.0704225352112676,False,0.7663518955700597
18955,,,19320,Female,0.3442622950819672,0.9999999999999998,0.5716417910447762,0.3294117647058823,No,0.1894378875775155,5120-ZBLAI,0.6901408450704225,True,0.445910290237467
18956,,,19321,Male,0.0491803278688524,0.4999999999999999,0.4368159203980099,0.6941176470588235,No,0.0,1194-BHJYC,0.8450704225352113,False,0.2860713789751423
18957,,,19322,Male,0.1639344262295082,0.7499999999999999,0.964179104477612,0.6823529411764705,No,0.7143428685737148,0906-QVPMS,1.0,True,0.902027496181086
18958,,,19323,Female,0.3770491803278688,0.9999999999999998,0.0124378109452736,0.0,No,0.4022804560912182,1905-OEILC,0.0,False,0.1295653381474795
18959,,,19324,Female,0.2295081967213114,0.9999999999999998,0.6796019900497512,0.2941176470588235,No,0.3750750150030006,7858-GTZSP,0.1549295774647887,False,0.5856825440910984
18960,,,19325,Male,0.3770491803278688,0.4999999999999999,0.0213930348258706,0.0,No,0.6299259851970394,6248-BSHKG,0.8450704225352113,False,0.2148312734342453
18961,,,19326,Male,0.3278688524590163,0.9999999999999998,0.0154228855721392,0.0,No,0.9037807561512302,4685-TFLLS,0.2394366197183098,False,0.3057214275795028
18962,,,19327,Male,0.6721311475409837,0.7499999999999999,0.272636815920398,0.3411764705882352,No,0.3914782956591318,3470-BTGQO,0.2816901408450704,False,0.3073878627968338
18963,,,19328,Male,0.4590163934426229,0.4999999999999999,0.3796019900497512,0.2235294117647058,No,0.0,1209-VFFOC,0.943661971830986,False,0.2461463685599222
18964,,,19329,Female,0.180327868852459,0.9999999999999998,0.826865671641791,0.9647058823529412,No,0.30126025205041,4553-DVPZG,0.8591549295774648,True,0.6628246076933759
18965,,,19330,Male,0.4098360655737705,0.9999999999999998,0.1527363184079602,0.2235294117647058,No,0.0,6917-IAYHD,0.0,False,0.0878350229134842
18966,,,19331,Female,0.1311475409836065,0.9999999999999998,0.0243781094527363,0.0,No,0.917383476695339,8620-RJPZN,0.0,False,0.3166921260935981
18967,,,19332,Male,0.4098360655737705,0.7499999999999999,0.853731343283582,0.2235294117647058,No,0.3534706941388278,7572-KPVKK,0.8591549295774648,True,0.6996944868768227
18968,,,19333,Female,0.1147540983606557,0.9999999999999998,0.0199004975124378,0.0,No,0.8503700740148029,2642-MAWLJ,0.4929577464788732,False,0.2903069018191918
18969,,,19334,Female,0.6557377049180328,0.7499999999999999,0.5517412935323384,0.2470588235294117,No,0.1568313662732546,7103-ZGVNT,0.9577464788732394,True,0.4207054575753368
18970,,,19335,Female,0.4918032786885246,0.9999999999999998,0.900497512437811,0.3058823529411764,No,0.4074814962992598,2027-WKXMW,0.8732394366197183,True,0.751076239411193
18971,,,19336,Male,0.7213114754098361,0.7499999999999999,0.0189054726368159,0.0,No,0.5275055011002201,7137-NAXML,0.3098591549295775,False,0.1775447854464658
18972,,,19337,Male,0.081967213114754,0.4999999999999999,0.0149253731343284,0.0,No,0.405881176235247,2428-ZMCTB,0.1267605633802817,False,0.1325510345785308
18973,,,19338,Female,0.3770491803278688,0.9999999999999998,0.0766169154228856,0.0,No,0.4942988597719544,2961-VNFKL,0.9859154929577464,False,0.2062907929454241
18974,,,19339,Female,0.081967213114754,0.9999999999999998,0.0577114427860696,0.0,No,0.0854170834166833,6963-KQYQB,0.9718309859154928,False,0.0511734481322038
18975,,,19340,Female,0.2131147540983606,0.4999999999999999,0.6616915422885572,0.2235294117647058,No,0.6747349469893978,5934-RMPOV,0.295774647887324,False,0.6771976114428551
18976,,,19341,Female,0.3770491803278688,0.4999999999999999,0.0477611940298507,0.0,No,0.3842768553710742,1207-BLKSA,0.7183098591549295,False,0.1479655603388419
18977,,,19342,Female,0.4262295081967213,0.4999999999999999,0.4149253731343284,0.2588235294117647,No,0.0,8316-BBQAY,0.9014084507042252,False,0.2707957228162755
18978,,,19343,Female,0.639344262295082,0.4999999999999999,0.0129353233830845,0.0,No,0.3466693338667733,1166-PQLGG,1.0,False,0.1106096375503402
18979,,,19344,Male,0.0655737704918032,0.9999999999999998,0.0134328358208956,0.0,No,0.7871574314862972,3146-JTQHR,0.1267605633802817,False,0.2638522427440634
18980,,,19345,Female,0.6065573770491803,0.9999999999999998,0.017910447761194,0.0,No,0.9933986797359472,4291-YZODP,0.0845070422535211,False,0.3385640883210665
18981,,,19346,Female,0.7213114754098361,0.7499999999999999,0.6004975124378109,0.6588235294117647,No,0.4286857371474294,6427-FEFIG,0.323943661971831,True,0.5490904041105403
18982,,,19347,Female,0.2786885245901639,0.9999999999999998,0.0164179104477612,0.0,No,0.048009601920384,4609-KNNWG,0.3661971830985915,False,0.0093736980974863
18983,,,19348,Female,0.0983606557377049,0.4999999999999999,0.9805970149253732,0.6941176470588235,No,0.3202640528105621,0017-IUDMW,1.0,True,0.776697680877656
18984,,,19349,Male,0.1639344262295082,0.7499999999999999,0.2517412935323383,0.3058823529411764,No,0.0,8706-HRADD,0.2816901408450704,False,0.1569226496319954
18985,,,19350,Male,0.0655737704918032,0.7499999999999999,0.4233830845771144,0.4941176470588234,No,0.0,9955-QOPOY,0.9577464788732394,False,0.2766976808776558
18986,,,19351,Male,0.639344262295082,0.7499999999999999,0.3646766169154228,0.6117647058823529,No,0.930986197239448,4385-ZKVNW,0.6056338028169014,False,0.5588807110123594
18987,,,19352,Male,0.0327868852459016,0.7499999999999999,0.8950248756218906,0.8352941176470587,No,0.2838567713542708,9031-ZVQPT,1.0,True,0.7043466185252049
18988,,,19353,Male,0.5901639344262295,0.4999999999999999,0.7338308457711442,0.2352941176470588,No,0.908381676335267,2990-IAJSV,1.0,True,0.808637689209832
18989,,,19354,Male,0.1147540983606557,0.9999999999999998,0.0676616915422885,0.0,No,0.9027805561112224,9027-YFHQJ,0.0845070422535211,False,0.3418275239550062
18990,,,19355,Female,0.737704918032787,0.7499999999999999,0.5661691542288558,0.2705882352941176,No,0.8253650730146029,5176-LDKUH,0.6619718309859155,False,0.6628246076933759
18991,,,19356,Male,0.3934426229508196,0.7499999999999999,0.0124378109452736,0.0,No,0.7247449489897979,4644-OBGFZ,0.7605633802816901,False,0.24149423691154
18992,,,19357,Male,0.5081967213114754,0.9999999999999998,0.0104477611940299,0.0,No,0.3272654530906181,7926-IJOOU,0.0,False,0.1021385918622412
18993,,,19358,Male,0.6229508196721312,0.4999999999999999,0.9348258706467664,0.0352941176470587,No,0.574514902980596,6480-YAGIY,0.6197183098591549,True,0.8330093042632969
18994,,,19359,Male,0.2622950819672131,0.7499999999999999,0.517910447761194,0.3176470588235294,No,0.1948389677935587,4029-HPFVY,0.028169014084507,False,0.4102902374670184
18995,,,19360,Female,0.4426229508196721,0.7499999999999999,0.0134328358208956,0.0,No,0.756751350270054,7602-DBTOU,0.9859154929577464,False,0.2532981530343007
18996,,,19361,Male,0.1639344262295082,0.7499999999999999,0.0199004975124378,0.0,No,0.0996199239847969,5345-BMKWB,0.0985915492957746,False,0.0297180947090681
18997,,,19362,Male,0.4754098360655738,0.4999999999999999,0.6208955223880598,0.6235294117647058,No,0.8073614722944589,5457-COLHT,0.9577464788732394,True,0.6947646160255521
18998,,,19363,Male,0.5245901639344263,0.7499999999999999,0.6203980099502487,0.2470588235294117,No,0.2454490898179635,7998-WNZEM,0.9859154929577464,False,0.4993750867935008
18999,,,19364,Female,0.5409836065573771,0.4999999999999999,0.4109452736318407,0.0823529411764705,No,0.0,4664-NJCMS,0.4507042253521127,False,0.2680183307873905
19000,,,19365,Female,0.7049180327868853,0.9999999999999998,0.0079601990049751,0.0,No,0.830366073214643,0307-BCOPK,0.2112676056338028,False,0.275031245660325
19001,,,19366,Female,0.639344262295082,0.9999999999999998,0.0169154228855722,0.0,No,0.7769553910782157,2542-HYGIQ,0.0,False,0.2627412859325094
19002,,,19367,Male,0.4262295081967213,0.9999999999999998,0.0114427860696517,0.0,No,0.831366273254651,5016-LIPDW,0.7887323943661971,False,0.2778086376892098
19003,,,19368,Male,0.6885245901639345,0.4999999999999999,0.1776119402985075,0.3294117647058823,No,0.0,6481-LXPWL,0.7746478873239435,False,0.1051937230940147
19004,,,19369,Female,0.6557377049180328,0.9999999999999998,0.0149253731343284,0.0,No,0.8257651530306062,6124-ACRHJ,0.0,False,0.2782946812942647
19005,,,19370,Female,0.7213114754098361,0.4999999999999999,0.4562189054726367,0.1176470588235293,No,0.4026805361072214,9362-MWODR,0.5492957746478873,True,0.4393834189695875
19006,,,19371,Male,0.7049180327868853,0.7499999999999999,0.0149253731343284,0.0,No,0.1534306861372274,9975-GPKZU,0.6338028169014084,False,0.0449243160672128
19007,,,19372,Male,0.4590163934426229,0.9999999999999998,0.0144278606965174,0.0,No,0.073014602920584,9625-RZFUK,0.8732394366197183,False,0.0166643521733092
19008,,,19373,Male,0.5245901639344263,0.4999999999999999,0.9149253731343284,0.8823529411764705,No,0.3694738947789557,5153-LXKDT,0.943661971830986,True,0.7479516733786975
19009,,,19374,Male,0.3114754098360656,0.7499999999999999,0.8766169154228856,0.2823529411764705,No,0.8581716343268653,5161-UBZXI,0.9577464788732394,True,0.8908484932648244
19010,,,19375,Female,0.7213114754098361,0.7499999999999999,0.7194029850746269,0.2352941176470588,No,0.0560112022404481,1020-JPQOW,0.7746478873239435,False,0.5027079572281626
19011,,,19376,Female,0.2131147540983606,0.7499999999999999,0.4741293532338309,0.1647058823529411,No,0.8401680336067213,7919-ZODZZ,0.1267605633802817,False,0.6037355922788503
19012,,,19377,Male,0.1147540983606557,0.7499999999999999,0.8582089552238805,1.0,No,0.4290858171634326,0565-JUPYD,0.8732394366197183,True,0.7290654075822802
19013,,,19378,Female,0.2459016393442623,0.4999999999999999,0.3407960199004975,0.8823529411764705,No,0.0,6867-ACCZI,0.323943661971831,False,0.2190667962782946
19014,,,19379,Female,0.5737704918032787,0.4999999999999999,0.3766169154228856,0.3176470588235294,No,0.737747549509902,5939-XAIXZ,0.2535211267605634,False,0.5001388696014443
19015,,,19380,Male,0.5573770491803279,0.7499999999999999,0.7014925373134329,0.6588235294117647,No,0.2278455691138227,9054-FOWNV,0.295774647887324,True,0.5498541869184836
19016,,,19381,Female,0.4098360655737705,0.7499999999999999,0.0771144278606965,0.0,No,0.2830566113222644,8207-VVMYB,0.9718309859154928,False,0.1333148173864741
19017,,,19382,Female,0.0163934426229507,0.7499999999999999,0.8074626865671642,0.5411764705882353,No,0.2478495699139828,9732-EQMWY,0.676056338028169,True,0.6307457297597556
19018,,,19383,Male,0.5737704918032787,0.4999999999999999,0.546268656716418,0.2705882352941176,No,0.2960592118423685,5269-NRGDP,0.5774647887323944,True,0.4652131648382169
19019,,,19384,Male,0.6229508196721312,0.9999999999999998,0.3621890547263681,0.2352941176470588,No,0.1864372874574915,6195-MELTI,0.7887323943661971,False,0.2987085127065685
19020,,,19385,Female,0.0655737704918032,0.4999999999999999,0.9681592039800996,0.6941176470588235,No,0.0334066813362671,2121-JAFOM,1.0,True,0.6684488265518678
19021,,,19386,Female,0.5573770491803279,0.7499999999999999,0.7253731343283583,0.3058823529411764,No,0.0590118023604721,1227-UDMZR,1.0,True,0.5079155672823219
19022,,,19387,Male,0.5081967213114754,0.7499999999999999,0.7109452736318408,0.6705882352941176,No,0.0306061212242448,5198-HQAEN,0.4788732394366197,True,0.4879877794750729
19023,,,19388,Female,0.0163934426229507,0.4999999999999999,0.7378109452736319,0.5647058823529412,No,0.7491498299659932,2167-FQSTQ,1.0,True,0.7561449798639079
19024,,,19389,Female,0.737704918032787,0.7499999999999999,0.0164179104477612,0.0,No,0.4382876575315063,2819-GWENI,0.380281690140845,False,0.1448409943063463
19025,,,19390,Male,0.4590163934426229,0.7499999999999999,0.0059701492537313,0.0,No,0.8119623924784958,3572-UUHRS,0.6197183098591549,False,0.2672545479794473
19026,,,19391,Female,0.0655737704918032,0.7499999999999999,0.0746268656716417,0.0,No,0.3044608921784356,2692-PFYTJ,0.0,False,0.1390084710456881
19027,,,19392,Female,0.3442622950819672,0.4999999999999999,0.0268656716417911,0.0,No,0.8639727945589117,5955-EPOAZ,0.0704225352112676,False,0.2998889043188446
19028,,,19393,Female,0.1639344262295082,0.9999999999999998,0.7840796019900498,0.6941176470588235,No,0.952990598119624,6821-JPCDC,0.6619718309859155,True,0.8591862241355368
19029,,,19394,Male,0.6885245901639345,0.4999999999999999,0.0711442786069651,0.0,No,0.3912782556511301,8815-LMFLX,0.3380281690140845,False,0.1667129565338147
19030,,,19395,Male,0.1475409836065573,0.9999999999999998,0.0144278606965174,0.0,No,0.2986597319463893,9135-HSWOC,0.8873239436619718,False,0.0949868073878627
